Zini MH logAge Mini int_IMF Mass logL logTe logg label McoreTP C_O period0 period1 period2 period3 period4 pmode Mloss tau1m X Y Xc Xn Xo Cexcess Z mbolmag Gmag G_BPmag G_RPmag
0.005 -0.48482 7.01001 0.0900000036 1.0816895926    0.090 -1.981  3.4450  4.105    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.93e-15      0.00 7.371e-01 2.578e-01 9.173e-04 2.474e-04 2.244e-03 -1.000 5.101e-03 9.722 11.161 13.322 9.812
0.005 -0.48482 7.01001 0.1000000015 1.1711064122    0.100 -1.917  3.4527  4.117    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.26e-15      0.00 7.371e-01 2.578e-01 9.173e-04 2.474e-04 2.244e-03 -1.000 5.101e-03 9.562 10.923 12.970 9.595
0.005 -0.48482 7.01001 0.1199999973 1.3193154249    0.120 -1.806  3.4650  4.135    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.91e-15      0.00 7.371e-01 2.578e-01 9.173e-04 2.474e-04 2.244e-03 -1.000 5.101e-03 9.285 10.526 12.399 9.237
0.005 -0.48482 7.01001 0.1331664175 1.4003787875    0.133 -1.742  3.4717  4.143    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.35e-15      0.00 7.371e-01 2.578e-01 9.173e-04 2.474e-04 2.244e-03 -1.000 5.101e-03 9.126 10.305 12.091 9.036
0.005 -0.48482 7.01001 0.1447037607 1.4632835348    0.145 -1.692  3.4770  4.150    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.71e-15      0.00 7.371e-01 2.578e-01 9.173e-04 2.474e-04 2.244e-03 -1.000 5.101e-03 9.000 10.132 11.852 8.879
0.005 -0.48482 7.01001 0.1574072987 1.5254118795    0.157 -1.640  3.4823  4.156    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -6.1e-15      0.00 7.371e-01 2.578e-01 9.173e-04 2.474e-04 2.244e-03 -1.000 5.101e-03 8.870 9.956 11.612 8.720
0.005 -0.48482 7.01001 0.1627602875 1.5496704385    0.163 -1.620  3.4844  4.159    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.24e-15      0.00 7.371e-01 2.578e-01 9.173e-04 2.474e-04 2.244e-03 -1.000 5.101e-03 8.820 9.887 11.519 8.658
0.005 -0.48482 7.01001 0.1739398688 1.5971434378    0.174 -1.578  3.4885  4.162    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.69e-15      0.00 7.371e-01 2.578e-01 9.173e-04 2.474e-04 2.244e-03 -1.000 5.101e-03 8.714 9.746 11.331 8.530
0.005 -0.48482 7.01001 0.1890034825 1.6551811787    0.189 -1.527  3.4936  4.168    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.17e-15      0.00 7.371e-01 2.578e-01 9.173e-04 2.474e-04 2.244e-03 -1.000 5.101e-03 8.587 9.578 11.108 8.378
0.005 -0.48482 7.01001 0.2056339234 1.7126496205    0.206 -1.475  3.4989  4.174    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.69e-15      0.00 7.371e-01 2.578e-01 9.173e-04 2.474e-04 2.244e-03 -1.000 5.101e-03 8.458 9.408 10.885 8.224
0.005 -0.48482 7.01001 0.2242246717 1.7701376538    0.224 -1.421  3.5043  4.179    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -8.3e-15      0.00 7.371e-01 2.578e-01 9.173e-04 2.474e-04 2.244e-03 -1.000 5.101e-03 8.322 9.232 10.658 8.065
0.005 -0.48482 7.01001 0.2445369363 1.8262587493    0.245 -1.367  3.5098  4.184    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.94e-15      0.00 7.371e-01 2.578e-01 9.173e-04 2.474e-04 2.244e-03 -1.000 5.101e-03 8.187 9.056 10.431 7.906
