Zini MH logAge Mini int_IMF Mass logL logTe logg label McoreTP C_O period0 period1 period2 period3 period4 pmode Mloss tau1m X Y Xc Xn Xo Cexcess Z mbolmag Gmag G_BPmag G_RPmag
0.0045 -0.53140 7.89500 0.0900000036 1.0816895926    0.090 -2.608  3.4547  4.771    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.31e-16      0.00 7.384e-01 2.570e-01 8.238e-04 2.222e-04 2.016e-03 -1.000 4.581e-03 11.289 12.622 14.763 11.282
0.0045 -0.53140 7.89500 0.0919938385 1.1005191545    0.092 -2.593  3.4567  4.773    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -4.4e-16      0.00 7.384e-01 2.570e-01 8.238e-04 2.222e-04 2.016e-03 -1.000 4.581e-03 11.252 12.566 14.673 11.232
0.0045 -0.53140 7.89500 0.0985163748 1.1585922953    0.099 -2.543  3.4631  4.779    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.74e-16      0.00 7.384e-01 2.570e-01 8.238e-04 2.222e-04 2.016e-03 -1.000 4.581e-03 11.127 12.378 14.378 11.065
0.0045 -0.53140 7.89500 0.1000000089 1.1711064744    0.100 -2.532  3.4647  4.780    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.81e-16      0.00 7.384e-01 2.570e-01 8.238e-04 2.222e-04 2.016e-03 -1.000 4.581e-03 11.099 12.336 14.313 11.028
0.0045 -0.53140 7.89500 0.1091802567 1.2435156196    0.109 -2.470  3.4718  4.785    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.28e-16      0.00 7.384e-01 2.570e-01 8.238e-04 2.222e-04 2.016e-03 -1.000 4.581e-03 10.945 12.115 13.983 10.831
0.0045 -0.53140 7.89500 0.1197097972 1.3173998237    0.120 -2.403  3.4800  4.791    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.84e-16      0.00 7.384e-01 2.570e-01 8.238e-04 2.222e-04 2.016e-03 -1.000 4.581e-03 10.778 11.872 13.617 10.616
0.0045 -0.53140 7.89500 0.1199999973 1.3193154249    0.120 -2.402  3.4803  4.792    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.86e-16      0.00 7.384e-01 2.570e-01 8.238e-04 2.222e-04 2.016e-03 -1.000 4.581e-03 10.774 11.865 13.607 10.610
0.0045 -0.53140 7.89500 0.1325902492 1.3970528071    0.133 -2.333  3.4878  4.796    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.49e-16      0.00 7.384e-01 2.570e-01 8.238e-04 2.222e-04 2.016e-03 -1.000 4.581e-03 10.602 11.622 13.256 10.396
0.0045 -0.53140 7.89500 0.1400000006 1.4384526719    0.140 -2.295  3.4920  4.799    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.87e-16      0.00 7.384e-01 2.570e-01 8.238e-04 2.222e-04 2.016e-03 -1.000 4.581e-03 10.507 11.490 13.068 10.279
0.0045 -0.53140 7.89500 0.1427820772 1.4532676602    0.143 -2.282  3.4934  4.800    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -7e-16      0.00 7.384e-01 2.570e-01 8.238e-04 2.222e-04 2.016e-03 -1.000 4.581e-03 10.475 11.446 13.009 10.240
0.0045 -0.53140 7.89500 0.1599999964 1.5372931554    0.160 -2.204  3.5016  4.805    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.86e-16      0.00 7.384e-01 2.570e-01 8.238e-04 2.222e-04 2.016e-03 -1.000 4.581e-03 10.281 11.186 12.655 10.008
0.0045 -0.53140 7.89500 0.1626063734 1.5489874833    0.163 -2.194  3.5027  4.806    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.98e-16      0.00 7.384e-01 2.570e-01 8.238e-04 2.222e-04 2.016e-03 -1.000 4.581e-03 10.254 11.151 12.608 9.976
