Zini MH logAge Mini int_IMF Mass logL logTe logg label McoreTP C_O period0 period1 period2 period3 period4 pmode Mloss tau1m X Y Xc Xn Xo Cexcess Z mbolmag Gmag G_BPmag G_RPmag
0.0065 -0.36842 7.50500 0.0900000036 1.0816895926    0.090 -2.345  3.4406  4.452    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.14e-15      0.00 7.332e-01 2.602e-01 1.179e-03 3.181e-04 2.885e-03 -1.000 6.556e-03 10.633 12.162 14.454 10.788
0.0065 -0.36842 7.50500 0.0938833952 1.1178806427    0.094 -2.318  3.4438  4.456    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.18e-15      0.00 7.332e-01 2.602e-01 1.179e-03 3.181e-04 2.885e-03 -1.000 6.556e-03 10.565 12.060 14.303 10.695
0.0065 -0.36842 7.50500 0.0994532034 1.1665225238    0.099 -2.279  3.4483  4.460    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.25e-15      0.00 7.332e-01 2.602e-01 1.179e-03 3.181e-04 2.885e-03 -1.000 6.556e-03 10.467 11.914 14.088 10.562
0.0065 -0.36842 7.50500 0.1062068194 1.2209569631    0.106 -2.237  3.4531  4.465    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.33e-15      0.00 7.332e-01 2.602e-01 1.179e-03 3.181e-04 2.885e-03 -1.000 6.556e-03 10.361 11.757 13.857 10.420
0.0065 -0.36842 7.50500 0.1183596253 1.3084073322    0.118 -2.164  3.4612  4.471    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.47e-15      0.00 7.332e-01 2.602e-01 1.179e-03 3.181e-04 2.885e-03 -1.000 6.556e-03 10.180 11.491 13.464 10.180
0.0065 -0.36842 7.50500 0.1341332048 1.4059178296    0.134 -2.083  3.4700  4.479    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.65e-15      0.00 7.332e-01 2.602e-01 1.179e-03 3.181e-04 2.885e-03 -1.000 6.556e-03 9.977 11.201 13.052 9.917
0.0065 -0.36842 7.50500 0.1372660398 1.4235162573    0.137 -2.067  3.4716  4.481    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.69e-15      0.00 7.332e-01 2.602e-01 1.179e-03 3.181e-04 2.885e-03 -1.000 6.556e-03 9.939 11.148 12.977 9.869
0.0065 -0.36842 7.50500 0.1561724544 1.5196632823    0.156 -1.984  3.4802  4.488    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.91e-15      0.00 7.332e-01 2.602e-01 1.179e-03 3.181e-04 2.885e-03 -1.000 6.556e-03 9.730 10.857 12.572 9.606
0.0065 -0.36842 7.50500 0.1656467021 1.5623247359    0.165 -1.946  3.4839  4.490    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.01e-15      0.00 7.332e-01 2.602e-01 1.179e-03 3.181e-04 2.885e-03 -1.000 6.556e-03 9.636 10.729 12.396 9.490
0.0065 -0.36842 7.50500 0.2154082060 1.7436792834    0.215 -1.777  3.5003  4.500    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.58e-15      0.00 7.332e-01 2.602e-01 1.179e-03 3.181e-04 2.885e-03 -1.000 6.556e-03 9.213 10.166 11.649 8.980
