Zini MH logAge Mini int_IMF Mass logL logTe logg label McoreTP C_O period0 period1 period2 period3 period4 pmode Mloss tau1m X Y Xc Xn Xo Cexcess Z mbolmag Gmag G_BPmag G_RPmag
0.004 -0.58336 7.88500 0.0900000036 1.0816895926    0.090 -2.595  3.4596  4.777    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -4.4e-16      0.00 7.399e-01 2.561e-01 7.193e-04 1.940e-04 1.760e-03 -1.000 4.000e-03 11.257 12.526 14.583 11.203
0.004 -0.58336 7.88500 0.0920891166 1.1014056445    0.092 -2.579  3.4617  4.780    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -4.5e-16      0.00 7.399e-01 2.561e-01 7.193e-04 1.940e-04 1.760e-03 -1.000 4.000e-03 11.217 12.468 14.492 11.151
0.004 -0.58336 7.88500 0.0984119028 1.1577018682    0.098 -2.530  3.4680  4.785    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.84e-16      0.00 7.399e-01 2.561e-01 7.193e-04 1.940e-04 1.760e-03 -1.000 4.000e-03 11.096 12.287 14.212 10.991
0.004 -0.58336 7.88500 0.1000000015 1.1711064122    0.100 -2.518  3.4697  4.787    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.93e-16      0.00 7.399e-01 2.561e-01 7.193e-04 1.940e-04 1.760e-03 -1.000 4.000e-03 11.066 12.242 14.141 10.952
0.004 -0.58336 7.88500 0.1088399068 1.2409741828    0.109 -2.459  3.4764  4.792    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.38e-16      0.00 7.399e-01 2.561e-01 7.193e-04 1.940e-04 1.760e-03 -1.000 4.000e-03 10.918 12.033 13.830 10.766
0.004 -0.58336 7.88500 0.1192198843 1.3141521873    0.119 -2.394  3.4844  4.797    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.94e-16      0.00 7.399e-01 2.561e-01 7.193e-04 1.940e-04 1.760e-03 -1.000 4.000e-03 10.754 11.795 13.474 10.557
0.004 -0.58336 7.88500 0.1199999973 1.3193154249    0.120 -2.389  3.4850  4.798    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.99e-16      0.00 7.399e-01 2.561e-01 7.193e-04 1.940e-04 1.760e-03 -1.000 4.000e-03 10.742 11.777 13.447 10.541
0.004 -0.58336 7.88500 0.1321534514 1.3945188085    0.132 -2.322  3.4921  4.802    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.62e-16      0.00 7.399e-01 2.561e-01 7.193e-04 1.940e-04 1.760e-03 -1.000 4.000e-03 10.576 11.546 13.119 10.337
0.004 -0.58336 7.88500 0.1400000006 1.4384526719    0.140 -2.282  3.4966  4.804    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.04e-16      0.00 7.399e-01 2.561e-01 7.193e-04 1.940e-04 1.760e-03 -1.000 4.000e-03 10.475 11.410 12.930 10.216
0.004 -0.58336 7.88500 0.1425537020 1.4520657149    0.142 -2.270  3.4978  4.805    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.16e-16      0.00 7.399e-01 2.561e-01 7.193e-04 1.940e-04 1.760e-03 -1.000 4.000e-03 10.445 11.370 12.875 10.180
