Zini MH logAge Mini int_IMF Mass logL logTe logg label McoreTP C_O period0 period1 period2 period3 period4 pmode Mloss tau1m X Y Xc Xn Xo Cexcess Z mbolmag Gmag G_BPmag G_RPmag
0.006 -0.40400 7.67001 0.0900000036 1.0816895926    0.090 -2.459  3.4444  4.581    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.54e-16      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 10.918 12.394 14.656 11.027
0.006 -0.40400 7.67001 0.0971558318 1.1468990893    0.097 -2.407  3.4506  4.586    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.15e-16      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 10.786 12.198 14.363 10.849
0.006 -0.40400 7.67001 0.0992424265 1.1647467926    0.099 -2.392  3.4524  4.588    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.34e-16      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 10.749 12.142 14.277 10.799
0.006 -0.40400 7.67001 0.1088029668 1.2406977258    0.109 -2.330  3.4594  4.594    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -9.11e-16      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 10.595 11.915 13.935 10.594
0.006 -0.40400 7.67001 0.1177272722 1.3041497160    0.117 -2.276  3.4658  4.599    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -9.86e-16      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 10.460 11.717 13.644 10.416
0.006 -0.40400 7.67001 0.1189455315 1.3123259131    0.119 -2.269  3.4665  4.600    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -9.95e-16      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 10.443 11.693 13.610 10.395
0.006 -0.40400 7.67001 0.1362121254 1.4176547699    0.136 -2.178  3.4765  4.607    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.14e-15      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 10.216 11.370 13.148 10.105
0.006 -0.40400 7.67001 0.1546969712 1.5127164559    0.154 -2.094  3.4852  4.613    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.29e-15      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 10.004 11.076 12.736 9.841
0.006 -0.40400 7.67001 0.1828738749 1.6323162135    0.182 -1.986  3.4958  4.620    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.51e-15      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 9.735 10.715 12.248 9.515
0.006 -0.40400 7.67001 0.1916666627 1.6648171703    0.191 -1.956  3.4988  4.622    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.58e-15      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 9.659 10.614 12.116 9.424
0.006 -0.40400 7.67001 0.2378787994 1.8085517583    0.237 -1.814  3.5127  4.630    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.94e-15      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 9.306 10.154 11.518 9.009
0.006 -0.40400 7.67001 0.2840909064 1.9199089181    0.283 -1.699  3.5235  4.635    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -2.3e-15      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 9.018 9.789 11.061 8.678
0.006 -0.40400 7.67001 0.3038085699 1.9604788011    0.303 -1.655  3.5275  4.636    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.46e-15      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 8.906 9.652 10.893 8.553
0.006 -0.40400 7.67001 0.3303030431 2.0099003913    0.329 -1.599  3.5324  4.637    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.67e-15      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 8.768 9.482 10.687 8.398
0.006 -0.40400 7.67001 0.3635025322 2.0650086996    0.363 -1.532  3.5385  4.635    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.97e-15      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 8.600 9.277 10.438 8.210
0.006 -0.40400 7.67001 0.3765151799 2.0848521217    0.376 -1.508  3.5407  4.635    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.09e-15      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 8.540 9.204 10.350 8.143
0.006 -0.40400 7.67001 0.3866789341 2.0997411292    0.386 -1.487  3.5427  4.634    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.21e-15      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 8.486 9.139 10.272 8.084
0.006 -0.40400 7.67001 0.4227272868 2.1487074326    0.422 -1.415  3.5491  4.627    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.65e-15      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 8.307 8.922 10.013 7.886
0.006 -0.40400 7.67001 0.4689394236 2.2040773004    0.468 -1.318  3.5593  4.615    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -4.4e-15      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 8.064 8.620 9.649 7.614
0.006 -0.40400 7.67001 0.5151515603 2.2525465222    0.515 -1.217  3.5710  4.602    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.37e-15      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 7.812 8.303 9.266 7.331
0.006 -0.40400 7.67001 0.5402206779 2.2753927652    0.540 -1.153  3.5798  4.594    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -6.1e-15      0.00 7.350e-01 2.590e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 7.653 8.101 9.020 7.152
0.006 -0.40400 7.67001 0.5496692061 2.2833841885    0.549 -1.124  3.5841  4.590    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.49e-15      0.00 7.350e-01 2.590e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 7.580 8.007 8.907 7.070
0.006 -0.40400 7.67001 0.5613636374 2.2928480160    0.561 -1.086  3.5899  4.585    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.03e-15      0.00 7.350e-01 2.590e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 7.485 7.886 8.758 6.964
0.006 -0.40400 7.67001 0.5619147420 2.2932828383    0.561 -1.084  3.5902  4.584    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.06e-15      0.00 7.350e-01 2.590e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 7.481 7.880 8.751 6.959
0.006 -0.40400 7.67001 0.5799499750 2.3069898831    0.579 -1.022  3.6009  4.578    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.07e-15      0.00 7.350e-01 2.590e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 7.324 7.680 8.508 6.785
0.006 -0.40400 7.67001 0.5981048942 2.3198321835    0.598 -0.952  3.6136  4.573    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -9.37e-15      0.00 7.350e-01 2.590e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 7.150 7.458 8.234 6.595
0.006 -0.40400 7.67001 0.6075757742 2.3261824018    0.607 -0.913  3.6211  4.571    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.02e-14      0.00 7.350e-01 2.590e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 7.054 7.334 8.080 6.489
