Zini MH logAge Mini int_IMF Mass logL logTe logg label McoreTP C_O period0 period1 period2 period3 period4 pmode Mloss tau1m X Y Xc Xn Xo Cexcess Z mbolmag Gmag G_BPmag G_RPmag
0.006 -0.40400 7.14001 0.0900000036 1.0816895926    0.090 -2.085  3.4392  4.187    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.81e-15      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 9.983 11.511 13.773 10.141
0.006 -0.40400 7.14001 0.0985504985 1.1588828692    0.099 -2.030  3.4460  4.197    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.02e-15      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 9.844 11.301 13.465 9.950
0.006 -0.40400 7.14001 0.0992424265 1.1647467926    0.099 -2.025  3.4465  4.198    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.03e-15      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 9.834 11.285 13.441 9.935
0.006 -0.40400 7.14001 0.1043196395 1.2062090445    0.104 -1.995  3.4500  4.203    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.15e-15      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 9.758 11.173 13.279 9.833
0.006 -0.40400 7.14001 0.1177272722 1.3041497160    0.117 -1.919  3.4583  4.212    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -3.5e-15      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 9.567 10.897 12.878 9.583
0.006 -0.40400 7.14001 0.1362121254 1.4176547699    0.136 -1.829  3.4679  4.224    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.95e-15      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 9.343 10.580 12.431 9.294
0.006 -0.40400 7.14001 0.1593939364 1.5345383528    0.159 -1.730  3.4779  4.233    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.54e-15      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 9.095 10.240 11.967 8.985
0.006 -0.40400 7.14001 0.1718625128 1.5886273312    0.171 -1.682  3.4825  4.236    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.86e-15      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 8.974 10.077 11.748 8.837
0.006 -0.40400 7.14001 0.1808902919 1.6247026207    0.180 -1.649  3.4857  4.237    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.09e-15      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 8.892 9.967 11.600 8.737
0.006 -0.40400 7.14001 0.1850636154 1.6405974043    0.184 -1.634  3.4872  4.239    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -5.2e-15      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 8.856 9.918 11.534 8.693
0.006 -0.40400 7.14001 0.1913765669 1.6637760086    0.191 -1.612  3.4893  4.239    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -5.4e-15      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 8.800 9.844 11.435 8.626
0.006 -0.40400 7.14001 0.2016137093 1.6993250611    0.201 -1.579  3.4925  4.242    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.67e-15      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 8.718 9.736 11.293 8.527
0.006 -0.40400 7.14001 0.2198759913 1.7572595738    0.219 -1.524  3.4977  4.245    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.13e-15      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 8.581 9.558 11.063 8.366
0.006 -0.40400 7.14001 0.2378787994 1.8085517583    0.237 -1.476  3.5025  4.250    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.55e-15      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 8.460 9.401 10.861 8.223
0.006 -0.40400 7.14001 0.2605998218 1.8665127981    0.259 -1.419  3.5085  4.257    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.07e-15      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 8.318 9.214 10.617 8.055
0.006 -0.40400 7.14001 0.2886301577 1.9295665455    0.288 -1.355  3.5153  4.265    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -7.7e-15      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 8.159 9.006 10.348 7.868
0.006 -0.40400 7.14001 0.3242620826 1.9990963948    0.323 -1.283  3.5229  4.274    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.51e-15      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 7.977 8.772 10.052 7.657
0.006 -0.40400 7.14001 0.3303030431 2.0099003913    0.329 -1.272  3.5241  4.276    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.63e-15      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 7.950 8.737 10.007 7.625
0.006 -0.40400 7.14001 0.3365567029 2.0208174878    0.336 -1.261  3.5252  4.278    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.75e-15      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 7.922 8.701 9.962 7.593
0.006 -0.40400 7.14001 0.3765151799 2.0848521217    0.376 -1.192  3.5323  4.286    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -9.61e-15      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 7.749 8.483 9.691 7.396
0.006 -0.40400 7.14001 0.4227272868 2.1487074326    0.422 -1.120  3.5400  4.295    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.06e-14      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 7.570 8.256 9.410 7.192
0.006 -0.40400 7.14001 0.4461239278 2.1776728762    0.445 -1.087  3.5438  4.300    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -1.1e-14      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 7.486 8.150 9.279 7.097
0.006 -0.40400 7.14001 0.4689394236 2.2040773004    0.468 -1.054  3.5474  4.304    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.16e-14      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 7.406 8.048 9.153 7.005
0.006 -0.40400 7.14001 0.5151515603 2.2525465222    0.515 -0.992  3.5550  4.313    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.26e-14      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 7.249 7.846 8.903 6.827
0.006 -0.40400 7.14001 0.5203364491 2.2574796033    0.520 -0.985  3.5560  4.315    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.27e-14      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 7.234 7.825 8.876 6.808
0.006 -0.40400 7.14001 0.5476238728 2.2816811571    0.547 -0.949  3.5610  4.321    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.34e-14      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 7.142 7.705 8.725 6.703
0.006 -0.40400 7.14001 0.5613636374 2.2928480160    0.561 -0.930  3.5634  4.323    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.37e-14      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 7.096 7.645 8.651 6.650
0.006 -0.40400 7.14001 0.5881181955 2.3128807090    0.588 -0.893  3.5689  4.328    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.45e-14      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 7.003 7.521 8.495 6.543
