Zini MH logAge Mini int_IMF Mass logL logTe logg label McoreTP C_O period0 period1 period2 period3 period4 pmode Mloss tau1m X Y Xc Xn Xo Cexcess Z mbolmag Gmag G_BPmag G_RPmag
0.005 -0.48482 7.45000 0.0900000036 1.0816895926    0.090 -2.292  3.4517  4.443    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -1.3e-15      0.00 7.371e-01 2.578e-01 9.173e-04 2.474e-04 2.244e-03 -1.000 5.101e-03 10.500 11.873 13.992 10.534
0.005 -0.48482 7.45000 0.0915594921 1.0964627120    0.092 -2.281  3.4530  4.445    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.32e-15      0.00 7.371e-01 2.578e-01 9.173e-04 2.474e-04 2.244e-03 -1.000 5.101e-03 10.473 11.833 13.931 10.498
0.005 -0.48482 7.45000 0.0995058566 1.1669653477    0.099 -2.225  3.4594  4.451    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.43e-15      0.00 7.371e-01 2.578e-01 9.173e-04 2.474e-04 2.244e-03 -1.000 5.101e-03 10.333 11.629 13.624 10.314
0.005 -0.48482 7.45000 0.1000000015 1.1711064122    0.100 -2.222  3.4598  4.451    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.44e-15      0.00 7.371e-01 2.578e-01 9.173e-04 2.474e-04 2.244e-03 -1.000 5.101e-03 10.325 11.616 13.605 10.303
0.005 -0.48482 7.45000 0.1043605953 1.2065327789    0.104 -2.195  3.4628  4.455    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.49e-15      0.00 7.371e-01 2.578e-01 9.173e-04 2.474e-04 2.244e-03 -1.000 5.101e-03 10.258 11.520 13.466 10.216
0.005 -0.48482 7.45000 0.1178772449 1.3051621634    0.118 -2.115  3.4715  4.462    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.67e-15      0.00 7.371e-01 2.578e-01 9.173e-04 2.474e-04 2.244e-03 -1.000 5.101e-03 10.056 11.237 13.059 9.961
0.005 -0.48482 7.45000 0.1199999973 1.3193154249    0.120 -2.103  3.4728  4.463    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -1.7e-15      0.00 7.371e-01 2.578e-01 9.173e-04 2.474e-04 2.244e-03 -1.000 5.101e-03 10.027 11.195 12.999 9.924
0.005 -0.48482 7.45000 0.1276426613 1.3676966233    0.128 -2.063  3.4768  4.466    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -1.8e-15      0.00 7.371e-01 2.578e-01 9.173e-04 2.474e-04 2.244e-03 -1.000 5.101e-03 9.928 11.059 12.808 9.801
0.005 -0.48482 7.45000 0.1400000006 1.4384526719    0.140 -2.003  3.4829  4.470    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.97e-15      0.00 7.371e-01 2.578e-01 9.173e-04 2.474e-04 2.244e-03 -1.000 5.101e-03 9.777 10.851 12.519 9.614
0.005 -0.48482 7.45000 0.1599999964 1.5372931554    0.160 -1.917  3.4914  4.476    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.23e-15      0.00 7.371e-01 2.578e-01 9.173e-04 2.474e-04 2.244e-03 -1.000 5.101e-03 9.562 10.559 12.117 9.352
