Zini MH logAge Mini int_IMF Mass logL logTe logg label McoreTP C_O period0 period1 period2 period3 period4 pmode Mloss tau1m X Y Xc Xn Xo Cexcess Z mbolmag Gmag G_BPmag G_RPmag
0.008 -0.27576 7.71001 0.0900000036 1.0816895926    0.090 -2.500  3.4331  4.577    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.91e-16      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 11.020 12.688 15.139 11.283
0.008 -0.27576 7.71001 0.0947418809 1.1256191362    0.095 -2.465  3.4372  4.580    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.26e-16      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 10.933 12.555 14.940 11.161
0.008 -0.27576 7.71001 0.1000000015 1.1711064122    0.100 -2.428  3.4416  4.585    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.66e-16      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 10.841 12.413 14.729 11.031
0.008 -0.27576 7.71001 0.1006111875 1.1761916639    0.101 -2.425  3.4421  4.585    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -7.7e-16      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 10.831 12.398 14.707 11.018
0.008 -0.27576 7.71001 0.1135698780 1.2753976872    0.114 -2.343  3.4515  4.594    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.66e-16      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 10.627 12.087 14.248 10.735
0.008 -0.27576 7.71001 0.1200000048 1.3193154741    0.120 -2.305  3.4561  4.598    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -9.14e-16      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 10.532 11.942 14.030 10.605
0.008 -0.27576 7.71001 0.1245220453 1.3484088264    0.124 -2.280  3.4588  4.601    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -9.47e-16      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 10.471 11.850 13.893 10.522
0.008 -0.27576 7.71001 0.1400000006 1.4384526719    0.140 -2.201  3.4677  4.608    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.06e-15      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 10.272 11.559 13.474 10.259
0.008 -0.27576 7.71001 0.1403084695 1.4401141068    0.140 -2.199  3.4679  4.608    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.07e-15      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 10.269 11.554 13.467 10.255
0.008 -0.27576 7.71001 0.1599999964 1.5372931554    0.160 -2.111  3.4770  4.613    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.22e-15      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 10.048 11.242 13.029 9.972
0.008 -0.27576 7.71001 0.2000000030 1.6938790862    0.200 -1.965  3.4918  4.623    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.51e-15      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 9.682 10.732 12.328 9.514
