Zini MH logAge Mini int_IMF Mass logL logTe logg label McoreTP C_O period0 period1 period2 period3 period4 pmode Mloss tau1m X Y Xc Xn Xo Cexcess Z mbolmag Gmag G_BPmag G_RPmag
0.004 -0.58336 7.27000 0.0900000036 1.0816895926    0.090 -2.150  3.4599  4.334    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.04e-15      0.00 7.399e-01 2.561e-01 7.193e-04 1.940e-04 1.760e-03 -1.000 4.000e-03 10.146 11.407 13.373 10.099
0.004 -0.58336 7.27000 0.0954986587 1.1323656057    0.095 -2.113  3.4641  4.339    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.15e-15      0.00 7.399e-01 2.561e-01 7.193e-04 1.940e-04 1.760e-03 -1.000 4.000e-03 10.053 11.275 13.181 9.981
0.004 -0.58336 7.27000 0.1000000015 1.1711064122    0.100 -2.083  3.4675  4.342    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.24e-15      0.00 7.399e-01 2.561e-01 7.193e-04 1.940e-04 1.760e-03 -1.000 4.000e-03 9.977 11.168 13.026 9.884
0.004 -0.58336 7.27000 0.1107750759 1.2552886075    0.111 -2.019  3.4743  4.350    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.45e-15      0.00 7.399e-01 2.561e-01 7.193e-04 1.940e-04 1.760e-03 -1.000 4.000e-03 9.817 10.946 12.710 9.684
0.004 -0.58336 7.27000 0.1199999973 1.3193154249    0.120 -1.967  3.4798  4.355    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.64e-15      0.00 7.399e-01 2.561e-01 7.193e-04 1.940e-04 1.760e-03 -1.000 4.000e-03 9.687 10.767 12.457 9.524
0.004 -0.58336 7.27000 0.1400000006 1.4384526719    0.140 -1.870  3.4893  4.363    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.02e-15      0.00 7.399e-01 2.561e-01 7.193e-04 1.940e-04 1.760e-03 -1.000 4.000e-03 9.445 10.438 12.001 9.229
0.004 -0.58336 7.27000 0.1703615487 1.5823904208    0.170 -1.747  3.5012  4.373    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.59e-15      0.00 7.399e-01 2.561e-01 7.193e-04 1.940e-04 1.760e-03 -1.000 4.000e-03 9.138 10.037 11.475 8.867
0.004 -0.58336 7.27000 0.1941314936 1.6735816571    0.194 -1.663  3.5091  4.377    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.06e-15      0.00 7.399e-01 2.561e-01 7.193e-04 1.940e-04 1.760e-03 -1.000 4.000e-03 8.927 9.768 11.129 8.623
0.004 -0.58336 7.27000 0.2082445025 1.7211220814    0.208 -1.619  3.5133  4.381    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.32e-15      0.00 7.399e-01 2.561e-01 7.193e-04 1.940e-04 1.760e-03 -1.000 4.000e-03 8.818 9.630 10.954 8.499
0.004 -0.58336 7.27000 0.2182359993 1.7523166626    0.218 -1.590  3.5161  4.383    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -4.5e-15      0.00 7.399e-01 2.561e-01 7.193e-04 1.940e-04 1.760e-03 -1.000 4.000e-03 8.744 9.537 10.837 8.414
