Zini MH logAge Mini int_IMF Mass logL logTe logg label McoreTP C_O period0 period1 period2 period3 period4 pmode Mloss tau1m X Y Xc Xn Xo Cexcess Z mbolmag Gmag G_BPmag G_RPmag
0.008 -0.27576 8.75000 0.0900000036 1.0816895926    0.090 -3.256  3.3982  5.193    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.93e-17      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 12.909 14.781 17.740 13.305
0.008 -0.27576 8.75000 0.0942422897 1.1211269061    0.094 -3.198  3.4074  5.192    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.64e-17      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 12.765 14.637 17.595 13.160
0.008 -0.27576 8.75000 0.1000000015 1.1711064122    0.100 -3.109  3.4208  5.182    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -8e-17      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 12.543 14.373 17.256 12.908
0.008 -0.27576 8.75000 0.1200000048 1.3193154741    0.120 -2.882  3.4491  5.148    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.28e-16      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 11.975 13.476 15.817 12.096
0.008 -0.27576 8.75000 0.1400000006 1.4384526719    0.140 -2.701  3.4681  5.110    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.87e-16      0.00 7.288e-01 2.632e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 11.523 12.817 14.822 11.501
0.008 -0.27576 8.75000 0.1599999964 1.5372931554    0.160 -2.561  3.4812  5.080    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.51e-16      0.00 7.288e-01 2.632e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 11.173 12.330 14.125 11.061
0.008 -0.27576 8.75000 0.1808540970 1.6245626865    0.181 -2.462  3.4910  5.073    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.99e-16      0.00 7.288e-01 2.632e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 10.924 11.982 13.632 10.751
0.008 -0.27576 8.75000 0.2000000030 1.6938790862    0.200 -2.365  3.4992  5.053    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.62e-16      0.00 7.287e-01 2.633e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 10.683 11.668 13.216 10.466
0.008 -0.27576 8.75000 0.2500000000 1.8403257998    0.250 -2.168  3.5142  5.013    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.33e-16      0.00 7.286e-01 2.634e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 10.190 11.050 12.434 9.900
0.008 -0.27576 8.75000 0.2565186024 1.8565968296    0.257 -2.146  3.5157  5.008    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.56e-16      0.00 7.286e-01 2.634e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 10.136 10.984 12.352 9.839
