Zini MH logAge Mini int_IMF Mass logL logTe logg label McoreTP C_O period0 period1 period2 period3 period4 pmode Mloss tau1m X Y Xc Xn Xo Cexcess Z mbolmag Gmag G_BPmag G_RPmag
0.0045 -0.53140 7.34500 0.0900000036 1.0816895926    0.090 -2.211  3.4555  4.377    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.69e-15      0.00 7.384e-01 2.570e-01 8.238e-04 2.222e-04 2.016e-03 -1.000 4.581e-03 10.297 11.618 13.665 10.294
0.0045 -0.53140 7.34500 0.0954202861 1.1316701658    0.095 -2.174  3.4597  4.382    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.78e-15      0.00 7.384e-01 2.570e-01 8.238e-04 2.222e-04 2.016e-03 -1.000 4.581e-03 10.204 11.482 13.460 10.171
0.0045 -0.53140 7.34500 0.1000000089 1.1711064744    0.100 -2.142  3.4633  4.385    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.86e-15      0.00 7.384e-01 2.570e-01 8.238e-04 2.222e-04 2.016e-03 -1.000 4.581e-03 10.126 11.371 13.299 10.072
0.0045 -0.53140 7.34500 0.1108247787 1.2556519695    0.111 -2.077  3.4703  4.393    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.03e-15      0.00 7.384e-01 2.570e-01 8.238e-04 2.222e-04 2.016e-03 -1.000 4.581e-03 9.963 11.142 12.970 9.865
0.0045 -0.53140 7.34500 0.1199999973 1.3193154249    0.120 -2.025  3.4759  4.397    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -2.2e-15      0.00 7.384e-01 2.570e-01 8.238e-04 2.222e-04 2.016e-03 -1.000 4.581e-03 9.832 10.961 12.713 9.702
0.0045 -0.53140 7.34500 0.1400000006 1.4384526719    0.140 -1.927  3.4856  4.406    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.52e-15      0.00 7.384e-01 2.570e-01 8.238e-04 2.222e-04 2.016e-03 -1.000 4.581e-03 9.588 10.627 12.250 9.402
0.0045 -0.53140 7.34500 0.1599999964 1.5372931554    0.160 -1.843  3.4938  4.412    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.84e-15      0.00 7.384e-01 2.570e-01 8.238e-04 2.222e-04 2.016e-03 -1.000 4.581e-03 9.377 10.346 11.870 9.149
0.0045 -0.53140 7.34500 0.1696267128 1.5793108727    0.170 -1.805  3.4975  4.415    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -3e-15      0.00 7.384e-01 2.570e-01 8.238e-04 2.222e-04 2.016e-03 -1.000 4.581e-03 9.284 10.223 11.708 9.038
0.0045 -0.53140 7.34500 0.2019136399 1.7003310303    0.202 -1.694  3.5083  4.422    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.53e-15      0.00 7.384e-01 2.570e-01 8.238e-04 2.222e-04 2.016e-03 -1.000 4.581e-03 9.004 9.862 11.241 8.711
0.0045 -0.53140 7.34500 0.2171962708 1.7491578554    0.217 -1.647  3.5126  4.425    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.77e-15      0.00 7.384e-01 2.570e-01 8.238e-04 2.222e-04 2.016e-03 -1.000 4.581e-03 8.888 9.714 11.054 8.578
