Zini MH logAge Mini int_IMF Mass logL logTe logg label McoreTP C_O period0 period1 period2 period3 period4 pmode Mloss tau1m X Y Xc Xn Xo Cexcess Z mbolmag Gmag G_BPmag G_RPmag
0.007 -0.33541 8.58001 0.0900000036 1.0816895926    0.090 -3.145  3.4125  5.139    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.17e-17      0.00 7.317e-01 2.612e-01 1.272e-03 3.431e-04 3.112e-03 -1.000 7.072e-03 12.632 14.461 17.401 12.990
0.007 -0.33541 8.58001 0.0945851207 1.1242128996    0.095 -3.093  3.4207  5.142    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.95e-17      0.00 7.317e-01 2.612e-01 1.272e-03 3.431e-04 3.112e-03 -1.000 7.072e-03 12.503 14.293 17.164 12.832
0.007 -0.33541 8.58001 0.0993322134 1.1655038190    0.099 -3.039  3.4296  5.145    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -9.82e-17      0.00 7.317e-01 2.612e-01 1.272e-03 3.431e-04 3.112e-03 -1.000 7.072e-03 12.369 14.052 16.732 12.618
0.007 -0.33541 8.58001 0.0996483564 1.1681622722    0.100 -3.036  3.4302  5.145    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -9.89e-17      0.00 7.317e-01 2.612e-01 1.272e-03 3.431e-04 3.112e-03 -1.000 7.072e-03 12.359 14.035 16.702 12.603
0.007 -0.33541 8.58001 0.1045276374 1.2078514498    0.104 -2.990  3.4360  5.143    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.07e-16      0.00 7.317e-01 2.612e-01 1.272e-03 3.431e-04 3.112e-03 -1.000 7.072e-03 12.244 13.856 16.420 12.441
0.007 -0.33541 8.58001 0.1164767742 1.2956419569    0.116 -2.875  3.4508  5.134    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.34e-16      0.00 7.317e-01 2.612e-01 1.272e-03 3.431e-04 3.112e-03 -1.000 7.072e-03 11.957 13.410 15.715 12.038
0.007 -0.33541 8.58001 0.1189450845 1.3123229328    0.119 -2.853  3.4539  5.133    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -1.4e-16      0.00 7.317e-01 2.612e-01 1.272e-03 3.431e-04 3.112e-03 -1.000 7.072e-03 11.901 13.321 15.571 11.960
0.007 -0.33541 8.58001 0.1239909604 1.3450637214    0.124 -2.811  3.4586  5.129    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.52e-16      0.00 7.317e-01 2.612e-01 1.272e-03 3.431e-04 3.112e-03 -1.000 7.072e-03 11.798 13.167 15.329 11.821
0.007 -0.33541 8.58001 0.1382417977 1.4288911444    0.138 -2.687  3.4718  5.104    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.97e-16      0.00 7.317e-01 2.613e-01 1.272e-03 3.431e-04 3.112e-03 -1.000 7.072e-03 11.487 12.720 14.661 11.420
0.007 -0.33541 8.58001 0.1575385332 1.5260193710    0.157 -2.558  3.4846  5.084    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.54e-16      0.00 7.316e-01 2.613e-01 1.272e-03 3.431e-04 3.112e-03 -1.000 7.072e-03 11.166 12.270 14.010 11.016
