Zini MH logAge Mini int_IMF Mass logL logTe logg label McoreTP C_O period0 period1 period2 period3 period4 pmode Mloss tau1m X Y Xc Xn Xo Cexcess Z mbolmag Gmag G_BPmag G_RPmag
0.004 -0.58336 8.16001 0.0900000036 1.0816895926    0.090 -2.805  3.4523  4.959    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -2.2e-16      0.00 7.399e-01 2.561e-01 7.193e-04 1.940e-04 1.760e-03 -1.000 4.000e-03 11.783 13.126 15.354 11.772
0.004 -0.58336 8.16001 0.0901177973 1.0828170423    0.090 -2.804  3.4524  4.959    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -2.2e-16      0.00 7.399e-01 2.561e-01 7.193e-04 1.940e-04 1.760e-03 -1.000 4.000e-03 11.780 13.122 15.348 11.768
0.004 -0.58336 8.16001 0.0960281193 1.1370444186    0.096 -2.754  3.4595  4.964    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.38e-16      0.00 7.399e-01 2.561e-01 7.193e-04 1.940e-04 1.760e-03 -1.000 4.000e-03 11.655 12.928 15.026 11.598
0.004 -0.58336 8.16001 0.1000000015 1.1711064122    0.100 -2.720  3.4645  4.968    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.51e-16      0.00 7.399e-01 2.561e-01 7.193e-04 1.940e-04 1.760e-03 -1.000 4.000e-03 11.571 12.798 14.813 11.484
0.004 -0.58336 8.16001 0.1056439951 1.2165944783    0.106 -2.680  3.4696  4.972    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.67e-16      0.00 7.399e-01 2.561e-01 7.193e-04 1.940e-04 1.760e-03 -1.000 4.000e-03 11.471 12.650 14.582 11.353
0.004 -0.58336 8.16001 0.1154818907 1.2887880035    0.115 -2.611  3.4787  4.978    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.97e-16      0.00 7.399e-01 2.561e-01 7.193e-04 1.940e-04 1.760e-03 -1.000 4.000e-03 11.298 12.393 14.183 11.128
0.004 -0.58336 8.16001 0.1199999973 1.3193154249    0.120 -2.580  3.4830  4.981    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.12e-16      0.00 7.399e-01 2.561e-01 7.193e-04 1.940e-04 1.760e-03 -1.000 4.000e-03 11.219 12.275 14.000 11.026
0.004 -0.58336 8.16001 0.1294703484 1.3787107540    0.129 -2.524  3.4896  4.984    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.41e-16      0.00 7.399e-01 2.561e-01 7.193e-04 1.940e-04 1.760e-03 -1.000 4.000e-03 11.080 12.075 13.702 10.851
0.004 -0.58336 8.16001 0.1400000006 1.4384526719    0.140 -2.464  3.4966  4.986    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.76e-16      0.00 7.399e-01 2.561e-01 7.193e-04 1.940e-04 1.760e-03 -1.000 4.000e-03 10.929 11.866 13.405 10.667
0.004 -0.58336 8.16001 0.1486790627 1.4834645728    0.149 -2.420  3.5014  4.988    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.02e-16      0.00 7.399e-01 2.561e-01 7.193e-04 1.940e-04 1.760e-03 -1.000 4.000e-03 10.820 11.717 13.200 10.536
