Zini MH logAge Mini int_IMF Mass logL logTe logg label McoreTP C_O period0 period1 period2 period3 period4 pmode Mloss tau1m X Y Xc Xn Xo Cexcess Z mbolmag Gmag G_BPmag G_RPmag
0.006 -0.40400 8.24001 0.0900000036 1.0816895926    0.090 -2.878  3.4359  4.966    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.84e-16      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 11.965 13.538 16.042 12.133
0.006 -0.40400 8.24001 0.0900780112 1.0824364483    0.090 -2.878  3.4360  4.966    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.85e-16      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 11.964 13.536 16.038 12.131
0.006 -0.40400 8.24001 0.0963016674 1.1394486281    0.096 -2.828  3.4425  4.971    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.99e-16      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 11.839 13.342 15.734 11.956
0.006 -0.40400 8.24001 0.0992424265 1.1647467926    0.099 -2.805  3.4456  4.974    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.06e-16      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 11.781 13.253 15.593 11.875
0.006 -0.40400 8.24001 0.1066838354 1.2246308786    0.107 -2.749  3.4530  4.979    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.25e-16      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 11.643 13.037 15.250 11.682
0.006 -0.40400 8.24001 0.1161326170 1.2932796264    0.116 -2.681  3.4624  4.985    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -2.5e-16      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 11.472 12.770 14.822 11.446
0.006 -0.40400 8.24001 0.1177272722 1.3041497160    0.117 -2.670  3.4640  4.986    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.55e-16      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 11.445 12.727 14.754 11.408
0.006 -0.40400 8.24001 0.1220452785 1.3326476188    0.122 -2.644  3.4674  4.989    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.65e-16      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 11.379 12.628 14.602 11.320
0.006 -0.40400 8.24001 0.1362121254 1.4176547699    0.136 -2.558  3.4781  4.994    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.04e-16      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 11.166 12.311 14.122 11.039
0.006 -0.40400 8.24001 0.1383022666 1.4292226090    0.138 -2.547  3.4793  4.994    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.09e-16      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 11.138 12.271 14.063 11.004
