Zini MH logAge Mini int_IMF Mass logL logTe logg label McoreTP C_O period0 period1 period2 period3 period4 pmode Mloss tau1m X Y Xc Xn Xo Cexcess Z mbolmag Gmag G_BPmag G_RPmag
0.0055 -0.44261 8.07500 0.0900000036 1.0816895926    0.090 -2.751  3.4434  4.869    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.76e-16      0.00 7.360e-01 2.585e-01 1.002e-03 2.703e-04 2.451e-03 -1.000 5.571e-03 11.648 13.126 15.479 11.746
0.0055 -0.44261 8.07500 0.0946596488 1.1248818410    0.095 -2.715  3.4482  4.874    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.91e-16      0.00 7.360e-01 2.585e-01 1.002e-03 2.703e-04 2.451e-03 -1.000 5.571e-03 11.557 12.986 15.260 11.620
0.0055 -0.44261 8.07500 0.1000000015 1.1711064122    0.100 -2.674  3.4537  4.878    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -3.1e-16      0.00 7.360e-01 2.585e-01 1.002e-03 2.703e-04 2.451e-03 -1.000 5.571e-03 11.454 12.826 15.006 11.478
0.0055 -0.44261 8.07500 0.1039972976 1.2036553198    0.104 -2.646  3.4573  4.882    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.23e-16      0.00 7.360e-01 2.585e-01 1.002e-03 2.703e-04 2.451e-03 -1.000 5.571e-03 11.385 12.721 14.839 11.384
0.0055 -0.44261 8.07500 0.1139765680 1.2782702649    0.114 -2.577  3.4662  4.888    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.58e-16      0.00 7.360e-01 2.585e-01 1.002e-03 2.703e-04 2.451e-03 -1.000 5.571e-03 11.213 12.461 14.436 11.153
0.0055 -0.44261 8.07500 0.1199999973 1.3193154249    0.120 -2.538  3.4716  4.893    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.81e-16      0.00 7.360e-01 2.585e-01 1.002e-03 2.703e-04 2.451e-03 -1.000 5.571e-03 11.114 12.310 14.201 11.020
0.0055 -0.44261 8.07500 0.1238668263 1.3442791605    0.124 -2.515  3.4742  4.895    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.93e-16      0.00 7.360e-01 2.585e-01 1.002e-03 2.703e-04 2.451e-03 -1.000 5.571e-03 11.058 12.229 14.082 10.948
0.0055 -0.44261 8.07500 0.1400000006 1.4384526719    0.140 -2.426  3.4847  4.901    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.52e-16      0.00 7.360e-01 2.585e-01 1.002e-03 2.703e-04 2.451e-03 -1.000 5.571e-03 10.835 11.906 13.604 10.662
0.0055 -0.44261 8.07500 0.1599999964 1.5372931554    0.160 -2.331  3.4950  4.906    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.22e-16      0.00 7.360e-01 2.585e-01 1.002e-03 2.703e-04 2.451e-03 -1.000 5.571e-03 10.599 11.576 13.139 10.370
0.0055 -0.44261 8.07500 0.1924340129 1.6675613630    0.192 -2.202  3.5081  4.908    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.41e-16      0.00 7.360e-01 2.585e-01 1.002e-03 2.703e-04 2.451e-03 -1.000 5.571e-03 10.274 11.145 12.563 9.984
0.0055 -0.44261 8.07500 0.1999999881 1.6938790356    0.200 -2.173  3.5109  4.907    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.72e-16      0.00 7.360e-01 2.585e-01 1.002e-03 2.703e-04 2.451e-03 -1.000 5.571e-03 10.202 11.052 12.440 9.899
0.0055 -0.44261 8.07500 0.2500000000 1.8403257998    0.250 -2.017  3.5254  4.907    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.61e-16      0.00 7.360e-01 2.585e-01 1.002e-03 2.703e-04 2.451e-03 -1.000 5.571e-03 9.813 10.557 11.813 9.452
0.0055 -0.44261 8.07500 0.3000000119 1.9529139769    0.300 -1.886  3.5365  4.899    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.07e-15      0.00 7.360e-01 2.585e-01 1.002e-03 2.703e-04 2.451e-03 -1.000 5.571e-03 9.484 10.157 11.330 9.086
0.0055 -0.44261 8.07500 0.3261898160 2.0025722995    0.326 -1.815  3.5424  4.888    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.22e-15      0.00 7.360e-01 2.585e-01 1.002e-03 2.703e-04 2.451e-03 -1.000 5.571e-03 9.307 9.945 11.077 8.891
0.0055 -0.44261 8.07500 0.3499999642 2.0434174156    0.350 -1.754  3.5474  4.877    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.37e-15      0.00 7.360e-01 2.585e-01 1.002e-03 2.703e-04 2.451e-03 -1.000 5.571e-03 9.154 9.762 10.862 8.723
0.0055 -0.44261 8.07500 0.3999999762 2.1185023988    0.400 -1.608  3.5598  4.839    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.88e-15      0.00 7.360e-01 2.585e-01 1.002e-03 2.703e-04 2.451e-03 -1.000 5.571e-03 8.789 9.327 10.349 8.324
0.0055 -0.44261 8.07500 0.4499999881 2.1822809009    0.450 -1.444  3.5769  4.794    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.72e-15      0.00 7.360e-01 2.585e-01 1.002e-03 2.703e-04 2.451e-03 -1.000 5.571e-03 8.379 8.827 9.757 7.873
0.0055 -0.44261 8.07500 0.4689729512 2.2041148660    0.469 -1.371  3.5874  4.782    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.19e-15      0.00 7.360e-01 2.585e-01 1.002e-03 2.703e-04 2.451e-03 -1.000 5.571e-03 8.198 8.596 9.477 7.670
0.0055 -0.44261 8.07500 0.4999999702 2.2374541023    0.500 -1.272  3.6004  4.762    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.98e-15      0.00 7.360e-01 2.585e-01 1.002e-03 2.703e-04 2.451e-03 -1.000 5.571e-03 7.949 8.293 9.119 7.399
0.0055 -0.44261 8.07500 0.5189689994 2.2561895678    0.519 -1.217  3.6101  4.762    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.45e-15      0.00 7.361e-01 2.584e-01 1.001e-03 2.702e-04 2.451e-03 -1.000 5.571e-03 7.812 8.119 8.906 7.248
0.0055 -0.44261 8.07500 0.5500000119 2.2836582633    0.550 -1.143  3.6199  4.752    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.17e-15      0.00 7.362e-01 2.582e-01 1.001e-03 2.701e-04 2.449e-03 -1.000 5.571e-03 7.627 7.898 8.647 7.051
0.0055 -0.44261 8.07500 0.5734631419 2.3021739153    0.573 -1.079  3.6288  4.743    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -5.9e-15      0.00 7.363e-01 2.582e-01 1.001e-03 2.700e-04 2.449e-03 -1.000 5.571e-03 7.469 7.709 8.423 6.884
0.0055 -0.44261 8.07500 0.5931501985 2.3164169985    0.593 -1.012  3.6391  4.732    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.84e-15      0.00 7.363e-01 2.582e-01 1.001e-03 2.700e-04 2.449e-03 -1.000 5.571e-03 7.301 7.502 8.174 6.706
