Zini MH logAge Mini int_IMF Mass logL logTe logg label McoreTP C_O period0 period1 period2 period3 period4 pmode Mloss tau1m X Y Xc Xn Xo Cexcess Z mbolmag Gmag G_BPmag G_RPmag
0.008 -0.27576 7.38500 0.0900000036 1.0816895926    0.090 -2.274  3.4305  4.340    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.53e-15      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 10.454 12.150 14.585 10.744
0.008 -0.27576 7.38500 0.0942401588 1.1211076795    0.094 -2.243  3.4339  4.343    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.59e-15      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 10.379 12.035 14.418 10.639
0.008 -0.27576 7.38500 0.1000000015 1.1711064122    0.100 -2.203  3.4384  4.347    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.69e-15      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 10.278 11.883 14.196 10.499
0.008 -0.27576 7.38500 0.1133320481 1.2737116159    0.113 -2.123  3.4476  4.358    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.88e-15      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 10.078 11.579 13.756 10.222
0.008 -0.27576 7.38500 0.1200000048 1.3193154741    0.120 -2.086  3.4519  4.363    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.98e-15      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 9.986 11.439 13.552 10.095
0.008 -0.27576 7.38500 0.1400000006 1.4384526719    0.140 -1.986  3.4626  4.372    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.29e-15      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 9.735 11.073 13.027 9.763
0.008 -0.27576 7.38500 0.1623444855 1.5478234878    0.162 -1.892  3.4723  4.382    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.61e-15      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 9.500 10.741 12.566 9.461
0.008 -0.27576 7.38500 0.1928365976 1.6689954006    0.193 -1.781  3.4834  4.390    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.06e-15      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 9.222 10.356 12.040 9.111
0.008 -0.27576 7.38500 0.2036934793 1.7062609180    0.204 -1.747  3.4869  4.393    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.21e-15      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 9.136 10.237 11.878 9.004
0.008 -0.27576 7.38500 0.2236716747 1.7685181161    0.224 -1.687  3.4925  4.397    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.49e-15      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 8.988 10.039 11.616 8.824
